x,y,z,T
0.042352534,-0.025,0.768181815,14626.42788
0.034488457,-0.025,0.772727267,14639.56822
0.0378046,-0.019566841,0.768181816,14685.70869
0.030256939,-0.021063366,0.772713161,14678.61874
0.026595223,-0.025,0.777270157,14639.1499
0.022338652,-0.02121868,0.777358154,14675.98629
0.018619221,-0.025,0.781818168,14639.06717
0.014485718,-0.020998123,0.782876861,14672.97081
0.010716244,-0.025,0.786676598,14635.34153
0.008374909,-0.020098902,0.787969389,14673.14463
0.003733086,-0.025,0.78363635,14641.72993
0.002972876,-0.019054304,0.790965284,14672.05762
-0.003500566,-0.025,0.789505033,14648.19528
6.38E-04,-0.01701595,0.795454537,14665.65369
-0.008510214,-0.017017042,0.790909088,14675.10958
-0.013063633,-0.019561938,0.790668324,14673.4898
-0.010918257,-0.025,0.785939383,14645.10208
-0.018631685,-0.025,0.790909078,14635.957
-0.021823191,-0.02086548,0.794653039,14665.28651
-0.030203862,-0.021253756,0.79990317,14656.7438
-0.026544094,-0.025,0.795475436,14630.03772
-0.034599516,-0.025,0.799999976,14617.04867
-0.044520692,-0.019736012,0.809156112,14623.38275
-0.05,-0.025,0.809090909,14520.78594
-0.037135162,-0.020380318,0.804533232,14650.17736
-0.042398446,-0.025,0.804530217,14591.94819
-0.05,0.003219421,0.821328467,14591.04967
-0.044725774,-0.007845171,0.817128576,14633.30973
-0.05,-0.003811724,0.81576365,14598.33991
-0.05,-0.010561947,0.81004439,14604.40358
-0.030206795,0.021132392,0.827279589,14620.93037
-0.03461281,0.025,0.82727244,14581.55255
-0.022289822,0.021109131,0.822778741,14628.74217
-0.026619061,0.025,0.822727025,14592.01149
0.008510214,0.016991706,0.809090896,14644.81144
0.013975575,0.020832467,0.808846296,14640.41544
0.018692383,0.025,0.809023624,14605.5863
0.026587285,0.025,0.804545422,14606.8102
0.021844018,0.020534069,0.803845106,14647.14222
0.034592649,0.025,0.799999977,14608.54778
0.030173003,0.021132745,0.799927096,14646.93204
0.042353093,0.025,0.795454532,14595.27207
0.03788948,0.020730526,0.795458531,14650.09033
0.04,-0.015,0.736363636,14712.85196
0.04,-0.015250386,0.736363636,14714.68801
0.032127554,-0.015,0.731818182,14705.38888
0.04,-3.87E-04,0.754545455,14686.7659
0.040250083,-3.87E-04,0.754545455,14689.08023
0.04,0.007127554,0.75,14690.86868
0.044832025,-0.019682015,0.763758671,14666.82251
0.05,-0.025,0.763636364,14566.86678
0.05,-0.017685441,0.767880254,14622.48649
0.04,0.015,0.754545455,14698.19393
0.040252291,0.015,0.754545455,14700.06095
0.045550735,-0.012315607,0.767863078,14681.96601
0.05,-0.010371315,0.772046038,14642.81221
0.044720536,-0.005423591,0.772083639,14685.66627
0.05,-0.003223772,0.775784789,14643.28195
0.05,0.00372715,0.779335971,14640.25502
0.04499252,0.001602616,0.776233656,14681.56078
0.05,0.010558447,0.782778145,14634.87811
0.044768998,0.00783337,0.78085811,14675.27667
0.05,0.025,0.790909091,14537.90176
0.043957821,0.019638119,0.791016907,14644.55001
0.045406796,0.013376744,0.787089735,14663.05879
0.05,0.017707116,0.786363627,14607.70529
-0.008246185,0.020016517,0.815358174,14639.25009
-0.018753549,0.025,0.818431729,14599.81847
-0.014536241,0.021027598,0.817936534,14633.86731
-0.011074508,0.025,0.814415474,14601.76293
0.010775114,0.025,0.804420827,14613.16264
-6.38E-04,0.01698397,0.813636326,14639.36302
0.00333131,0.025,0.807999944,14621.13297
-0.003732585,0.025,0.810908989,14606.34765
-0.002559097,0.01959387,0.80878645,14644.26108
-0.04,0.015,0.781818182,14659.98366
-0.04,0.015250633,0.781818182,14662.09283
-0.032127554,0.015,0.777272727,14653.9713
-0.04496633,-0.001790878,0.812494042,14640.02513
-0.045702086,0.005416791,0.817400094,14630.62225
-0.037659386,0.020260731,0.82272219,14625.25482
-0.045863495,0.012632851,0.821764553,14620.08222
-0.05,0.010316548,0.817455103,14588.31195
-0.045007967,0.01999763,0.827272538,14593.67865
-0.042320829,0.025,0.822727146,14568.35401
-0.05,0.017636087,0.822539926,14563.80749
-0.05,0.025,0.827272727,14494.82165
-0.045441047,-0.013830475,0.805239466,14644.04643
-0.05,-0.017759379,0.804864169,14589.38341
-0.04,-0.015,0.772727273,14677.31455
-0.040253153,-0.015,0.772727273,14679.26826
-0.04,-0.007127554,0.768181818,14668.62684
-0.04,3.87E-04,0.772727273,14665.51412
-0.040250148,3.87E-04,0.772727273,14667.8262
0.042364036,-0.025,0.759090908,14638.15131
0.034484639,-0.025,0.763636361,14652.13513
0.037760674,-0.019622959,0.759090908,14696.30071
0.026644776,-0.025,0.768166452,14650.91971
0.029499806,-0.020516499,0.763634256,14691.24078
0.02164224,-0.020587521,0.768173339,14688.02409
0.018626126,-0.025,0.772727266,14645.9699
0.014865554,-0.0213991,0.773064371,14681.41114
0.010719214,-0.025,0.777586673,14645.14187
0.008245668,-0.020024868,0.778990311,14681.95592
0.002529624,-0.019756288,0.781313772,14679.88753
0.00373371,-0.025,0.774545448,14649.16305
-0.003329128,-0.025,0.780727266,14657.60286
6.38E-04,-0.017027009,0.786363632,14675.5612
-0.008510214,-0.017020219,0.781818181,14681.72986
-0.012794278,-0.0193715,0.781475746,14681.91152
-0.010702824,-0.025,0.777272723,14650.18961
-0.018666682,-0.025,0.781796439,14649.13152
-0.020722034,-0.019530678,0.786336868,14676.99428
-0.026570964,-0.025,0.786363628,14641.93732
-0.02942225,-0.019949498,0.790909083,14672.05691
-0.03783233,-0.020836039,0.795441671,14656.81723
-0.034587075,-0.025,0.790909078,14629.72253
-0.05,-0.025,0.8,14537.83201
-0.042358209,-0.025,0.795454532,14600.85907
-0.042917563,-0.018360966,0.800082726,14651.68928
-0.05,0.003234357,0.812093667,14602.19039
-0.04475488,-0.007725637,0.808109415,14644.58442
-0.05,-0.003819804,0.806661282,14609.00736
-0.05,-0.010561111,0.800958895,14616.15772
-0.034619742,0.025,0.818181659,14598.11218
-0.028832211,0.020207276,0.818239701,14636.36504
-0.026566504,0.025,0.813636228,14607.26027
-0.020972926,0.019693443,0.814335553,14641.27293
0.008510214,0.017007468,0.799999994,14652.50662
0.014196517,0.02128906,0.799739182,14647.22753
0.01858633,0.025,0.800032207,14613.73565
0.02658207,0.025,0.795454528,14619.48081
0.021886024,0.020848984,0.794627182,14653.6384
0.034579609,0.025,0.790909079,14622.80286
0.029385782,0.020257644,0.790893456,14661.95789
0.042390344,0.025,0.786363628,14611.11751
0.036610028,0.019283571,0.786363631,14669.92955
0.04,-0.015,0.727272727,14720.3376
0.04,-0.015250432,0.727272727,14722.19108
0.032127554,-0.015,0.722727273,14713.45863
0.04,-3.87E-04,0.745454545,14693.01667
0.040250057,-3.87E-04,0.745454545,14695.61869
0.04,0.007127554,0.740909091,14699.14407
0.04,0.015,0.745454545,14707.31362
0.040252344,0.015,0.745454545,14709.25084
0.05,-0.025,0.754545455,14575.27642
0.045021413,-0.020050707,0.754545454,14674.15021
0.05,-0.017688761,0.758839272,14633.70934
0.05,-0.010359527,0.762978283,14652.82507
0.045606394,-0.012315234,0.75877014,14691.9994
0.05,-0.003248784,0.766670565,14653.64943
0.044878189,-0.005395006,0.763035284,14695.36693
0.05,0.00368243,0.770204043,14650.99996
0.045004964,0.001575208,0.767144461,14691.81524
0.05,0.010558647,0.773687264,14645.50851
0.044741897,0.00774986,0.771829221,14685.74246
0.045517637,0.013918546,0.777997374,14672.49807
0.05,0.017707578,0.777272723,14618.71986
0.05,0.025,0.781818182,14557.54778
0.042801007,0.01829188,0.781873803,14669.87305
-0.00840312,0.020169215,0.806144811,14646.80266
-0.014095151,0.020558498,0.809477817,14642.21355
-0.01861516,0.025,0.809090804,14610.70785
-0.010724524,0.025,0.804863147,14611.24711
0.010709061,0.025,0.795454529,14622.21594
-6.38E-04,0.016996071,0.804545437,14647.09184
0.003470294,0.025,0.798664058,14628.8469
-0.003732937,0.025,0.801818129,14613.60702
-0.002788562,0.01915267,0.799886292,14652.00402
-0.04,0.015,0.772727273,14671.02196
-0.04,0.015250606,0.772727273,14672.99325
-0.032127554,0.015,0.768181818,14670.20485
-0.044796318,-0.001729654,0.803389922,14651.20728
-0.045593485,0.005378915,0.808357859,14641.97681
-0.045564559,0.012283719,0.813242336,14632.08951
-0.038271314,0.020789024,0.813638912,14631.67854
-0.05,0.010407797,0.808238057,14603.00467
-0.05,0.01764402,0.813329549,14576.14977
-0.044290999,0.019377696,0.818143052,14611.14793
-0.04234876,0.025,0.813636288,14577.36707
-0.05,0.025,0.818181818,14509.40114
-0.045514918,-0.013470818,0.796191703,14655.47238
-0.05,-0.017707831,0.795454527,14600.94944
-0.04,-0.015,0.763636364,14687.44785
-0.040253163,-0.015,0.763636364,14689.34634
-0.04,-0.007127554,0.759090909,14681.49095
-0.04,3.87E-04,0.763636364,14675.25579
-0.040250174,3.87E-04,0.763636364,14677.62052
0.042333883,-0.025,0.749999999,14648.83218
0.03457991,-0.025,0.754545453,14663.12937
0.037811327,-0.019697861,0.749999999,14706.06847
0.026571255,-0.025,0.759090907,14661.34701
0.029441836,-0.019960314,0.754545453,14703.39736
0.01861946,-0.025,0.76363636,14656.4551
0.021558666,-0.020474521,0.75903903,14698.2601
0.014514048,-0.02090517,0.763210606,14692.28491
0.011024795,-0.025,0.768892718,14652.89504
0.008312463,-0.020052861,0.769845192,14689.76103
0.00375818,-0.025,0.76554759,14657.18813
0.002462354,-0.019727039,0.772193089,14687.38917
-0.003330396,-0.025,0.77163636,14664.54507
6.38E-04,-0.016995399,0.777272725,14683.04955
-0.008510214,-0.017001447,0.772727272,14692.79069
-0.013593521,-0.019988898,0.772399372,14691.096
-0.010886098,-0.025,0.767818179,14662.61431
-0.018634431,-0.025,0.77272727,14650.42903
-0.022034266,-0.020555619,0.777239462,14684.35446
-0.026578443,-0.025,0.777272723,14644.82531
-0.029437708,-0.020018059,0.781818948,14680.72016
-0.03457778,-0.025,0.781818176,14640.41649
-0.036812769,-0.020256431,0.7858099,14673.5818
-0.044050756,-0.019702703,0.791092957,14648.10283
-0.042397365,-0.025,0.786363627,14613.30362
-0.05,-0.025,0.790909091,14542.29122
-0.05,0.00323513,0.802989166,14613.27342
-0.044703343,-0.007882185,0.798946993,14656.41018
-0.05,-0.003729983,0.797505585,14620.1353
-0.05,-0.010560371,0.791868897,14626.71337
-0.029424976,0.020522018,0.809147196,14645.13175
-0.034589621,0.025,0.809090827,14605.17854
-0.021358718,0.019915056,0.804605164,14653.80352
-0.026583691,0.025,0.804545383,14612.16445
0.008510214,0.01699102,0.790909088,14663.97192
0.014773473,0.021622084,0.790645078,14655.93626
0.018638638,0.025,0.790909079,14621.12419
0.026573033,0.025,0.786363628,14630.67705
0.021425711,0.020185463,0.786329312,14667.62961
0.034569138,0.025,0.781818176,14637.50228
0.028727631,0.019475413,0.781818178,14675.35118
0.042351662,0.025,0.777272724,14618.17642
0.037675078,0.020946152,0.777241755,14672.94796
0.04,-0.015,0.718181818,14726.76325
0.04,-0.015250441,0.718181818,14728.62798
0.032127554,-0.015,0.713636364,14714.36287
0.04,-3.87E-04,0.736363636,14704.74393
0.040250162,-3.87E-04,0.736363636,14707.03215
0.04,0.007127554,0.731818182,14708.75049
0.05,-0.025,0.745454545,14589.25897
0.044454438,-0.019143385,0.745421186,14693.08274
0.05,-0.017698533,0.749781661,14643.44847
0.04,0.015,0.736363636,14716.31537
0.040252256,0.015,0.736363636,14718.2302
0.05,-0.01035184,0.753912051,14663.27565
0.0455379,-0.012274125,0.749667993,14702.85568
0.05,-0.00315478,0.757660965,14664.01277
0.04471333,-0.005440894,0.753893412,14706.4846
0.05,0.003722177,0.761149305,14661.52423
0.04493104,0.001611534,0.758045829,14702.77942
0.05,0.01055916,0.764596361,14656.31004
0.044624404,0.007750767,0.7626645,14697.18198
0.045408814,0.013725744,0.768936638,14684.07003
0.05,0.01770771,0.768181816,14628.9117
0.043580276,0.01901065,0.772295931,14673.5776
0.05,0.025,0.772727273,14564.10905
-0.008246135,0.020021783,0.797172345,14655.27993
-0.014672149,0.020990131,0.800251141,14651.69438
-0.018624654,0.025,0.799999945,14616.04885
-0.011025458,0.025,0.796165688,14619.70079
0.01092694,0.025,0.785927599,14637.63752
-6.38E-04,0.017006348,0.795454537,14652.54776
0.003472082,0.025,0.789563675,14637.84594
-0.003732868,0.025,0.792727246,14622.36714
-0.002890843,0.019097594,0.790878484,14660.49481
-0.044937981,-0.001674939,0.794352387,14661.39997
-0.04,0.015,0.763636364,14680.72865
-0.04,0.015250391,0.763636364,14682.65568
-0.032127554,0.015,0.759090909,14676.86451
-0.04554967,0.005396563,0.799261,14652.60681
-0.045443377,0.012254744,0.804183753,14643.17627
-0.05,0.010371818,0.799215651,14613.08867
-0.045035172,0.020036274,0.809090855,14615.77799
-0.042429333,0.025,0.804545413,14590.82249
-0.037477462,0.019756785,0.804545413,14648.04508
-0.05,0.017644909,0.804345205,14584.95666
-0.05,0.025,0.809090909,14517.46885
-0.045417256,-0.013460761,0.787041916,14666.51422
-0.05,-0.017708965,0.786363627,14611.04361
-0.04,-0.015,0.754545455,14696.05725
-0.040252915,-0.015,0.754545455,14697.9558
-0.04,-0.007127554,0.75,14687.64529
-0.04,3.87E-04,0.754545455,14680.97035
-0.040250052,3.87E-04,0.754545455,14683.47566
0.042309348,-0.025,0.740909091,14659.2916
0.034573073,-0.025,0.745454545,14673.97302
0.02656477,-0.025,0.749999999,14671.38876
0.037810741,-0.019724676,0.740909091,14716.81076
0.029436489,-0.020005788,0.745454545,14712.99552
0.018614456,-0.025,0.754545453,14666.81667
0.021364894,-0.019859467,0.749999999,14710.12179
0.014487578,-0.020869532,0.75406413,14702.6743
0.010908861,-0.025,0.759654887,14661.63508
0.008238529,-0.020095003,0.760686071,14698.87126
0.002900356,-0.018986006,0.763774035,14697.55419
0.003732455,-0.025,0.756363635,14668.20927
-0.003520347,-0.025,0.762192495,14673.95162
6.38E-04,-0.016990284,0.768181817,14691.03597
-0.008510214,-0.017000882,0.763636363,14701.04219
-0.0130964,-0.019487368,0.76329827,14699.71416
-0.010965776,-0.025,0.758567894,14671.13126
-0.021367428,-0.019972835,0.768154384,14694.23905
-0.018625617,-0.025,0.763636362,14662.7692
-0.026570435,-0.025,0.768181816,14656.21382
-0.029400581,-0.019896207,0.772696428,14689.98505
-0.034593454,-0.025,0.77272727,14648.89293
-0.037857557,-0.020166488,0.776625966,14679.87795
-0.042395571,-0.025,0.777272723,14622.51309
-0.043250485,-0.018677002,0.783078083,14667.22963
-0.05,-0.025,0.781818182,14560.66237
-0.05,0.003224518,0.793926354,14623.46672
-0.05,-0.003788447,0.788484148,14630.09549
-0.044787916,-0.007753294,0.789987066,14666.34871
-0.05,-0.010561299,0.782778145,14637.13311
-0.030261865,0.021270196,0.799947374,14650.59291
-0.03460369,0.025,0.799999955,14612.37035
-0.026580842,0.025,0.795454507,14624.137
-0.022030318,0.020922609,0.794730952,14658.06046
0.008510214,0.017003149,0.781818181,14673.23792
0.018711729,0.025,0.781673113,14637.96288
0.013306853,0.020470378,0.781627914,14671.48546
0.026573738,0.025,0.777272723,14643.40208
0.021542404,0.019801935,0.777272725,14680.27473
0.034591353,0.025,0.77272727,14642.73085
0.030155311,0.021080762,0.772727271,14681.9526
0.042399184,0.025,0.768181816,14629.85236
0.037147604,0.02045638,0.768123958,14687.08941
0.04,-0.015,0.709090909,14729.70114
0.04,-0.015250586,0.709090909,14731.86984
0.032127554,-0.015,0.704545455,14720.19387
0.04,-3.87E-04,0.727272727,14709.48233
0.040250166,-3.87E-04,0.727272727,14712.10301
0.04,0.007127554,0.722727273,14715.30693
0.04,0.015,0.727272727,14724.61695
0.040251974,0.015,0.727272727,14726.56502
0.05,-0.025,0.736363636,14595.28401
0.045018322,-0.020053677,0.736363636,14694.35542
0.05,-0.017697853,0.74065522,14653.37592
0.05,-0.010376808,0.744777914,14672.90762
0.045429046,-0.012281644,0.740581544,14713.00087
0.044767905,-0.005360728,0.744850707,14715.71662
0.05,-0.003231231,0.748508547,14673.67322
0.05,0.003808897,0.752140609,14671.56671
0.044994822,0.001576614,0.748955484,14712.15433
0.045398955,0.01340646,0.75989324,14695.97267
0.05,0.010560533,0.755505454,14667.02814
0.044584712,0.007654218,0.753475551,14707.90303
0.05,0.017709105,0.759090908,14639.75883
0.05,0.025,0.763636364,14572.50117
0.043855669,0.01912648,0.76313728,14682.5642
-0.008427524,0.020111547,0.787947661,14664.09306
-0.018620475,0.025,0.790909061,14626.4598
-0.014556692,0.021056118,0.790434895,14660.11367
-0.010912042,0.025,0.786936556,14628.25764
0.010923832,0.025,0.776838379,14644.33994
-6.38E-04,0.016998385,0.786363632,14664.35074
0.003330052,0.025,0.780727266,14649.84679
-0.003732408,0.025,0.78363635,14633.27378
-0.002639396,0.019664483,0.781422426,14671.75774
-0.04,0.015,0.754545455,14686.70826
-0.04,0.015250555,0.754545455,14688.86388
-0.032127554,0.015,0.75,14678.90828
-0.044801838,-0.001747206,0.785223185,14671.72499
-0.045612791,0.005392888,0.790168846,14662.58216
-0.044483073,0.019167819,0.799966241,14634.1714
-0.045506915,0.012272144,0.795078534,14653.24973
-0.038342079,0.020793364,0.795404869,14651.28269
-0.05,0.010424362,0.790058149,14623.0181
-0.05,0.017637246,0.795226988,14594.79602
-0.042354737,0.025,0.795454525,14597.77313
-0.05,0.025,0.8,14530.88341
-0.04552522,-0.013842636,0.77803415,14674.7339
-0.05,-0.017712015,0.777272723,14620.71095
-0.04,-0.015,0.745454545,14701.54811
-0.040252664,-0.015,0.745454545,14703.67505
-0.04,-0.007127554,0.740909091,14694.10404
-0.04,3.87E-04,0.745454545,14688.5656
-0.040250202,3.87E-04,0.745454545,14691.07497
0.042387135,-0.025,0.731818182,14669.21976
0.034561999,-0.025,0.736363636,14686.05309
0.026558643,-0.025,0.74090909,14681.03639
0.037359269,-0.019567969,0.731818182,14726.46697
0.018610945,-0.025,0.745454545,14675.78752
0.021371385,-0.019809428,0.740909091,14718.10405
0.028681893,-0.019923699,0.736364689,14722.02785
0.010880174,-0.025,0.750529803,14671.44947
0.014458926,-0.020917653,0.744982508,14711.19792
0.008375042,-0.020100889,0.751598489,14709.50712
0.002868643,-0.019122752,0.754498222,14708.50592
0.003731584,-0.025,0.747272726,14676.82873
-0.003405582,-0.025,0.753314358,14684.34766
6.38E-04,-0.017002166,0.759090909,14701.95209
-0.008510214,-0.017018461,0.754545454,14708.21292
-0.012780162,-0.019442696,0.754290842,14707.82906
-0.010806435,-0.025,0.749711189,14676.88182
-0.018619031,-0.025,0.754545454,14675.83586
-0.021482046,-0.019933491,0.759090908,14703.52717
-0.029369837,-0.019848324,0.763634579,14698.97065
-0.026561951,-0.025,0.759090908,14666.38406
-0.034733491,-0.025,0.763636362,14658.63012
-0.037490483,-0.019919304,0.768184427,14691.19006
-0.042481441,-0.025,0.768181816,14631.49236
-0.043011662,-0.018525092,0.773359549,14680.79468
-0.05,-0.025,0.772727273,14567.95836
-0.05,0.003248481,0.784813621,14633.11127
-0.044755768,-0.007876751,0.780766245,14676.75712
-0.05,-0.003806715,0.779409981,14640.71614
-0.05,-0.01056261,0.773687264,14646.70134
-0.034640301,0.025,0.790909066,14624.17505
